Qty,Card,Sideboard,Companion,Player_Name,Player_Id,Tournament_Name,Tournament_Number,Player_Username
4,"Heliod, Sun-Crowned",0,False,"","",ManaTraders Series Modern December 2020,9,sonso jf
2,Scavenging Ooze,0,False,"","",ManaTraders Series Modern December 2020,9,sonso jf
4,Conclave Mentor,0,False,"","",ManaTraders Series Modern December 2020,9,sonso jf
2,Skyclave Apparition,0,False,"","",ManaTraders Series Modern December 2020,9,sonso jf
1,Auriok Champion,1,False,"","",ManaTraders Series Modern December 2020,9,sonso jf
2,Choke,1,False,"","",ManaTraders Series Modern December 2020,9,sonso jf
1,Burrenton Forge-Tender,1,False,"","",ManaTraders Series Modern December 2020,9,sonso jf
1,Celestial Purge,1,False,"","",ManaTraders Series Modern December 2020,9,sonso jf
1,Surgical Extraction,1,False,"","",ManaTraders Series Modern December 2020,9,sonso jf
1,Eidolon of Rhetoric,1,False,"","",ManaTraders Series Modern December 2020,9,sonso jf
2,Aven Mindcensor,1,False,"","",ManaTraders Series Modern December 2020,9,sonso jf
2,Veil of Summer,1,False,"","",ManaTraders Series Modern December 2020,9,sonso jf
1,Giant Killer,1,False,"","",ManaTraders Series Modern December 2020,9,sonso jf
2,Path to Exile,1,False,"","",ManaTraders Series Modern December 2020,9,sonso jf
1,Skyclave Apparition,1,False,"","",ManaTraders Series Modern December 2020,9,sonso jf
4,Mountain,0,False,"","",ManaTraders Series Modern December 2020,9,whitco02
4,Manamorphose,0,False,"","",ManaTraders Series Modern December 2020,9,whitco02
1,Arid Mesa,0,False,"","",ManaTraders Series Modern December 2020,9,whitco02
2,Scalding Tarn,0,False,"","",ManaTraders Series Modern December 2020,9,whitco02
4,Lightning Bolt,0,False,"","",ManaTraders Series Modern December 2020,9,whitco02
3,Mutagenic Growth,0,False,"","",ManaTraders Series Modern December 2020,9,whitco02
2,Steam Vents,0,False,"","",ManaTraders Series Modern December 2020,9,whitco02
4,Monastery Swiftspear,0,False,"","",ManaTraders Series Modern December 2020,9,whitco02
1,Bloodstained Mire,0,False,"","",ManaTraders Series Modern December 2020,9,whitco02
1,Wooded Foothills,0,False,"","",ManaTraders Series Modern December 2020,9,whitco02
2,Burst Lightning,0,False,"","",ManaTraders Series Modern December 2020,9,whitco02
2,Gut Shot,0,False,"","",ManaTraders Series Modern December 2020,9,whitco02
4,Spirebluff Canal,0,False,"","",ManaTraders Series Modern December 2020,9,whitco02
4,Soul-Scar Mage,0,False,"","",ManaTraders Series Modern December 2020,9,whitco02
3,Light Up the Stage,0,False,"","",ManaTraders Series Modern December 2020,9,whitco02
4,Lava Dart,0,False,"","",ManaTraders Series Modern December 2020,9,whitco02
3,Fiery Islet,0,False,"","",ManaTraders Series Modern December 2020,9,whitco02
4,Sprite Dragon,0,False,"","",ManaTraders Series Modern December 2020,9,whitco02
4,Opt,0,False,"","",ManaTraders Series Modern December 2020,9,whitco02
4,Stormwing Entity,0,False,"","",ManaTraders Series Modern December 2020,9,whitco02
2,Dragon's Claw,1,False,"","",ManaTraders Series Modern December 2020,9,whitco02
1,Spell Pierce,1,False,"","",ManaTraders Series Modern December 2020,9,whitco02
2,Vapor Snag,1,False,"","",ManaTraders Series Modern December 2020,9,whitco02
1,Bedlam Reveler,1,False,"","",ManaTraders Series Modern December 2020,9,whitco02
2,Abrade,1,False,"","",ManaTraders Series Modern December 2020,9,whitco02
1,Aether Gust,1,False,"","",ManaTraders Series Modern December 2020,9,whitco02
2,Mystical Dispute,1,False,"","",ManaTraders Series Modern December 2020,9,whitco02
2,Soul-Guide Lantern,1,False,"","",ManaTraders Series Modern December 2020,9,whitco02
2,Tormod's Crypt,1,False,"","",ManaTraders Series Modern December 2020,9,whitco02
2,Forest,0,False,"","",ManaTraders Series Modern December 2020,9,aluren85
2,Island,0,False,"","",ManaTraders Series Modern December 2020,9,aluren85
3,Remand,0,False,"","",ManaTraders Series Modern December 2020,9,aluren85
3,Scapeshift,0,False,"","",ManaTraders Series Modern December 2020,9,aluren85
4,Misty Rainforest,0,False,"","",ManaTraders Series Modern December 2020,9,aluren85
4,Scalding Tarn,0,False,"","",ManaTraders Series Modern December 2020,9,aluren85
2,"Valakut, the Molten Pinnacle",0,False,"","",ManaTraders Series Modern December 2020,9,aluren85
4,Lightning Bolt,0,False,"","",ManaTraders Series Modern December 2020,9,aluren85
1,Snapcaster Mage,0,False,"","",ManaTraders Series Modern December 2020,9,aluren85
2,Izzet Charm,0,False,"","",ManaTraders Series Modern December 2020,9,aluren85
1,Hallowed Fountain,0,False,"","",ManaTraders Series Modern December 2020,9,aluren85
4,Steam Vents,0,False,"","",ManaTraders Series Modern December 2020,9,aluren85
1,Breeding Pool,0,False,"","",ManaTraders Series Modern December 2020,9,aluren85
3,Cryptic Command,0,False,"","",ManaTraders Series Modern December 2020,9,aluren85
4,Growth Spiral,0,False,"","",ManaTraders Series Modern December 2020,9,aluren85
2,Stomping Ground,0,False,"","",ManaTraders Series Modern December 2020,9,aluren85
3,"Teferi, Time Raveler",0,False,"","",ManaTraders Series Modern December 2020,9,aluren85
2,Wrenn and Six,0,False,"","",ManaTraders Series Modern December 2020,9,aluren85
2,Mystic Sanctuary,0,False,"","",ManaTraders Series Modern December 2020,9,aluren85
3,"Uro, Titan of Nature's Wrath",0,False,"","",ManaTraders Series Modern December 2020,9,aluren85
2,Wilt,0,False,"","",ManaTraders Series Modern December 2020,9,aluren85
3,Ketria Triome,0,False,"","",ManaTraders Series Modern December 2020,9,aluren85
2,Raugrin Triome,0,False,"","",ManaTraders Series Modern December 2020,9,aluren85
1,"Jace, the Mind Sculptor",0,False,"","",ManaTraders Series Modern December 2020,9,aluren85
3,Celestial Purge,1,False,"","",ManaTraders Series Modern December 2020,9,aluren85
2,Surgical Extraction,1,False,"","",ManaTraders Series Modern December 2020,9,aluren85
3,Weather the Storm,1,False,"","",ManaTraders Series Modern December 2020,9,aluren85
3,Aether Gust,1,False,"","",ManaTraders Series Modern December 2020,9,aluren85
3,Mystical Dispute,1,False,"","",ManaTraders Series Modern December 2020,9,aluren85
1,Engineered Explosives,1,False,"","",ManaTraders Series Modern December 2020,9,aluren85
2,Island,0,False,"","",ManaTraders Series Modern December 2020,9,henryambrogius
1,Mountain,0,False,"","",ManaTraders Series Modern December 2020,9,henryambrogius
3,Shivan Reef,0,False,"","",ManaTraders Series Modern December 2020,9,henryambrogius
4,Desperate Ritual,0,False,"","",ManaTraders Series Modern December 2020,9,henryambrogius
1,Repeal,0,False,"","",ManaTraders Series Modern December 2020,9,henryambrogius
1,Empty the Warrens,0,False,"","",ManaTraders Series Modern December 2020,9,henryambrogius
2,Grapeshot,0,False,"","",ManaTraders Series Modern December 2020,9,henryambrogius
3,Remand,0,False,"","",ManaTraders Series Modern December 2020,9,henryambrogius
4,Serum Visions,0,False,"","",ManaTraders Series Modern December 2020,9,henryambrogius
4,Manamorphose,0,False,"","",ManaTraders Series Modern December 2020,9,henryambrogius
4,Pyretic Ritual,0,False,"","",ManaTraders Series Modern December 2020,9,henryambrogius
2,Past in Flames,0,False,"","",ManaTraders Series Modern December 2020,9,henryambrogius
3,Goblin Electromancer,0,False,"","",ManaTraders Series Modern December 2020,9,henryambrogius
1,Shivan Reef,0,False,"","",ManaTraders Series Modern December 2020,9,henryambrogius
4,Spirebluff Canal,0,False,"","",ManaTraders Series Modern December 2020,9,henryambrogius
4,"Baral, Chief of Compliance",0,False,"","",ManaTraders Series Modern December 2020,9,henryambrogius
4,Gifts Ungiven,0,False,"","",ManaTraders Series Modern December 2020,9,henryambrogius
2,Fiery Islet,0,False,"","",ManaTraders Series Modern December 2020,9,henryambrogius
1,Snow-Covered Island,0,False,"","",ManaTraders Series Modern December 2020,9,henryambrogius
4,Opt,0,False,"","",ManaTraders Series Modern December 2020,9,henryambrogius
2,Silundi Vision,0,False,"","",ManaTraders Series Modern December 2020,9,henryambrogius
4,Riverglide Pathway,0,False,"","",ManaTraders Series Modern December 2020,9,henryambrogius
2,Boil,1,False,"","",ManaTraders Series Modern December 2020,9,henryambrogius
1,Echoing Truth,1,False,"","",ManaTraders Series Modern December 2020,9,henryambrogius
1,Empty the Warrens,1,False,"","",ManaTraders Series Modern December 2020,9,henryambrogius
1,Flame Slash,1,False,"","",ManaTraders Series Modern December 2020,9,henryambrogius
3,Lightning Bolt,1,False,"","",ManaTraders Series Modern December 2020,9,henryambrogius
3,Pieces of the Puzzle,1,False,"","",ManaTraders Series Modern December 2020,9,henryambrogius
1,Abrade,1,False,"","",ManaTraders Series Modern December 2020,9,henryambrogius
3,Mystical Dispute,1,False,"","",ManaTraders Series Modern December 2020,9,henryambrogius
2,Forest,0,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
1,"Azusa, Lost but Seeking",0,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
2,Sakura-Tribe Scout,0,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
2,Golgari Rot Farm,0,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
3,Gruul Turf,0,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
1,Vesuva,0,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
4,Summoner's Pact,0,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
2,Tolaria West,0,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
1,Misty Rainforest,0,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
2,"Valakut, the Molten Pinnacle",0,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
4,Explore,0,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
4,Amulet of Vigor,0,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
1,Ghost Quarter,0,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
2,Cavern of Souls,0,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
4,Primeval Titan,0,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
4,Simic Growth Chamber,0,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
1,Bojuka Bog,0,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
1,Crumbling Vestige,0,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
1,Hanweir Battlements,0,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
2,Arboreal Grazer,0,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
2,Snow-Covered Forest,0,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
1,Field of the Dead,0,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
4,Castle Garenbrig,0,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
4,Dryad of the Ilysian Grove,0,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
1,Radiant Fountain,0,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
1,Engineered Explosives,0,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
3,Turntimber Symbiosis,0,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
1,Gaea's Blessing,1,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
3,Relic of Progenitus,1,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
1,Obstinate Baloth,1,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
1,Reclamation Sage,1,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
3,Dismember,1,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
2,Tireless Tracker,1,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
2,Force of Vigor,1,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
1,Field of the Dead,1,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
1,Engineered Explosives,1,False,"","",ManaTraders Series Modern December 2020,9,ouranos139
2,Island,0,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
1,Swamp,0,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
1,Flooded Grove,0,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
4,Misty Rainforest,0,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
1,Scalding Tarn,0,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
3,Mana Leak,0,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
1,Abrupt Decay,0,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
2,Breeding Pool,0,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
1,Flooded Strand,0,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
4,Polluted Delta,0,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
3,Cryptic Command,0,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
1,Hour of Promise,0,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
3,Thoughtseize,0,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
4,Fatal Push,0,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
1,Assassin's Trophy,0,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
2,Watery Grave,0,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
4,Archmage's Charm,0,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
3,Force of Negation,0,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
2,Snow-Covered Island,0,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
1,Snow-Covered Forest,0,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
1,Aether Gust,0,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
2,Field of the Dead,0,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
2,Mystic Sanctuary,0,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
4,"Uro, Titan of Nature's Wrath",0,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
2,Field of Ruin,0,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
1,Zagoth Triome,0,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
3,"Jace, the Mind Sculptor",0,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
1,Bloodchief's Thirst,0,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
1,Life from the Loam,1,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
1,Gaea's Blessing,1,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
1,Damnation,1,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
1,Thoughtseize,1,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
1,Assassin's Trophy,1,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
2,"Ashiok, Dream Render",1,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
2,Aether Gust,1,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
2,Veil of Summer,1,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
2,Mystical Dispute,1,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
1,Engineered Explosives,1,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
1,Bloodchief's Thirst,1,False,"","",ManaTraders Series Modern December 2020,9,graciasportanto
3,Forest,0,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
2,"Azusa, Lost but Seeking",0,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
2,Sakura-Tribe Scout,0,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
2,Golgari Rot Farm,0,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
1,Selesnya Sanctuary,0,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
2,Gruul Turf,0,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
1,Vesuva,0,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
4,Summoner's Pact,0,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
2,Tolaria West,0,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
1,Primal Command,0,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
2,"Valakut, the Molten Pinnacle",0,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
3,Explore,0,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
4,Amulet of Vigor,0,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
1,Ghost Quarter,0,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
2,Cavern of Souls,0,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
1,Windswept Heath,0,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
4,Primeval Titan,0,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
4,Simic Growth Chamber,0,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
1,Bojuka Bog,0,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
1,Hanweir Battlements,0,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
2,Arboreal Grazer,0,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
2,Snow-Covered Forest,0,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
1,Field of the Dead,0,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
3,Castle Garenbrig,0,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
4,Dryad of the Ilysian Grove,0,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
1,Radiant Fountain,0,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
4,Turntimber Symbiosis,0,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
1,Gaea's Blessing,1,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
2,Relic of Progenitus,1,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
2,Obstinate Baloth,1,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
1,Reclamation Sage,1,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
2,Dismember,1,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
1,Tireless Tracker,1,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
2,Force of Vigor,1,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
1,Field of the Dead,1,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
1,Soul-Guide Lantern,1,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
2,Engineered Explosives,1,False,"","",ManaTraders Series Modern December 2020,9,alexmcl88
2,Swamp,0,False,"","",ManaTraders Series Modern December 2020,9,sweetito
2,Marsh Flats,0,False,"","",ManaTraders Series Modern December 2020,9,sweetito
2,Verdant Catacombs,0,False,"","",ManaTraders Series Modern December 2020,9,sweetito
2,Inquisition of Kozilek,0,False,"","",ManaTraders Series Modern December 2020,9,sweetito
4,Lightning Bolt,0,False,"","",ManaTraders Series Modern December 2020,9,sweetito
4,Blood Crypt,0,False,"","",ManaTraders Series Modern December 2020,9,sweetito
4,Monastery Swiftspear,0,False,"","",ManaTraders Series Modern December 2020,9,sweetito
4,Bloodstained Mire,0,False,"","",ManaTraders Series Modern December 2020,9,sweetito
2,Polluted Delta,0,False,"","",ManaTraders Series Modern December 2020,9,sweetito
1,Kolaghan's Command,0,False,"","",ManaTraders Series Modern December 2020,9,sweetito
2,Dismember,0,False,"","",ManaTraders Series Modern December 2020,9,sweetito
2,Night's Whisper,0,False,"","",ManaTraders Series Modern December 2020,9,sweetito
4,Bomat Courier,0,False,"","",ManaTraders Series Modern December 2020,9,sweetito
4,Thoughtseize,0,False,"","",ManaTraders Series Modern December 2020,9,sweetito
4,Mishra's Bauble,0,False,"","",ManaTraders Series Modern December 2020,9,sweetito
3,Fatal Push,0,False,"","",ManaTraders Series Modern December 2020,9,sweetito
1,Silent Clearing,0,False,"","",ManaTraders Series Modern December 2020,9,sweetito
2,Sunbaked Canyon,0,False,"","",ManaTraders Series Modern December 2020,9,sweetito
1,"Kroxa, Titan of Death's Hunger",0,False,"","",ManaTraders Series Modern December 2020,9,sweetito
4,Death's Shadow,0,False,"","",ManaTraders Series Modern December 2020,9,sweetito
2,Temur Battle Rage,0,False,"","",ManaTraders Series Modern December 2020,9,sweetito
4,Scourge of the Skyclaves,0,False,"","",ManaTraders Series Modern December 2020,9,sweetito
1,Boil,1,False,"","",ManaTraders Series Modern December 2020,9,sweetito
3,Blood Moon,1,False,"","",ManaTraders Series Modern December 2020,9,sweetito
1,Rain of Gore,1,False,"","",ManaTraders Series Modern December 2020,9,sweetito
1,Kolaghan's Command,1,False,"","",ManaTraders Series Modern December 2020,9,sweetito
2,Kozilek's Return,1,False,"","",ManaTraders Series Modern December 2020,9,sweetito
1,Fatal Push,1,False,"","",ManaTraders Series Modern December 2020,9,sweetito
1,Angrath's Rampage,1,False,"","",ManaTraders Series Modern December 2020,9,sweetito
1,"Kroxa, Titan of Death's Hunger",1,False,"","",ManaTraders Series Modern December 2020,9,sweetito
3,Soul-Guide Lantern,1,False,"","",ManaTraders Series Modern December 2020,9,sweetito
1,Lurrus of the Dream-Den,1,False,"","",ManaTraders Series Modern December 2020,9,sweetito
1,Forest,0,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
1,Island,0,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
1,Plains,0,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
4,Misty Rainforest,0,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
4,Scalding Tarn,0,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
3,Mana Leak,0,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
1,Lightning Bolt,0,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
1,Hallowed Fountain,0,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
1,Steam Vents,0,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
1,Temple Garden,0,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
1,Breeding Pool,0,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
4,Flooded Strand,0,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
3,Cryptic Command,0,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
1,Hour of Promise,0,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
1,"Teferi, Hero of Dominaria",0,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
2,Growth Spiral,0,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
1,Stomping Ground,0,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
2,"Teferi, Time Raveler",0,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
3,Force of Negation,0,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
3,Wrenn and Six,0,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
1,Snow-Covered Island,0,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
1,Snow-Covered Forest,0,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
1,Aether Gust,0,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
2,Field of the Dead,0,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
2,Mystic Sanctuary,0,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
4,"Uro, Titan of Nature's Wrath",0,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
1,Field of Ruin,0,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
1,Ketria Triome,0,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
1,Raugrin Triome,0,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
4,Path to Exile,0,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
1,"Jace, the Mind Sculptor",0,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
2,"Omnath, Locus of Creation",0,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
3,Celestial Purge,1,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
1,Timely Reinforcements,1,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
1,Supreme Verdict,1,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
1,Dovin's Veto,1,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
2,"Ashiok, Dream Render",1,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
2,Aether Gust,1,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
2,Veil of Summer,1,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
1,Mystical Dispute,1,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
1,Engineered Explosives,1,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
1,Cleansing Wildfire,1,False,"","",ManaTraders Series Modern December 2020,9,wearevenom
4,Forest,0,False,"","",ManaTraders Series Modern December 2020,9,simocr
4,Urza's Power Plant,0,False,"","",ManaTraders Series Modern December 2020,9,simocr
4,Chromatic Sphere,0,False,"","",ManaTraders Series Modern December 2020,9,simocr
2,Oblivion Stone,0,False,"","",ManaTraders Series Modern December 2020,9,simocr
4,Sylvan Scrying,0,False,"","",ManaTraders Series Modern December 2020,9,simocr
2,Relic of Progenitus,0,False,"","",ManaTraders Series Modern December 2020,9,simocr
4,Expedition Map,0,False,"","",ManaTraders Series Modern December 2020,9,simocr
4,Ancient Stirrings,0,False,"","",ManaTraders Series Modern December 2020,9,simocr
3,Wurmcoil Engine,0,False,"","",ManaTraders Series Modern December 2020,9,simocr
4,Urza's Mine,0,False,"","",ManaTraders Series Modern December 2020,9,simocr
4,Urza's Tower,0,False,"","",ManaTraders Series Modern December 2020,9,simocr
2,"Ugin, the Spirit Dragon",0,False,"","",ManaTraders Series Modern December 2020,9,simocr
1,All Is Dust,0,False,"","",ManaTraders Series Modern December 2020,9,simocr
3,Karn Liberated,0,False,"","",ManaTraders Series Modern December 2020,9,simocr
2,"Ulamog, the Ceaseless Hunger",0,False,"","",ManaTraders Series Modern December 2020,9,simocr
1,Sanctum of Ugin,0,False,"","",ManaTraders Series Modern December 2020,9,simocr
4,"Karn, the Great Creator",0,False,"","",ManaTraders Series Modern December 2020,9,simocr
2,"Ugin, the Ineffable",0,False,"","",ManaTraders Series Modern December 2020,9,simocr
1,Blast Zone,0,False,"","",ManaTraders Series Modern December 2020,9,simocr
1,Karn Liberated,0,False,"","",ManaTraders Series Modern December 2020,9,simocr
4,Chromatic Star,0,False,"","",ManaTraders Series Modern December 2020,9,simocr
1,Ensnaring Bridge,1,False,"","",ManaTraders Series Modern December 2020,9,simocr
1,Sundering Titan,1,False,"","",ManaTraders Series Modern December 2020,9,simocr
1,Trinisphere,1,False,"","",ManaTraders Series Modern December 2020,9,simocr
3,Nature's Claim,1,False,"","",ManaTraders Series Modern December 2020,9,simocr
1,Liquimetal Coating,1,False,"","",ManaTraders Series Modern December 2020,9,simocr
1,Grafdigger's Cage,1,False,"","",ManaTraders Series Modern December 2020,9,simocr
1,Thragtusk,1,False,"","",ManaTraders Series Modern December 2020,9,simocr
1,Dismember,1,False,"","",ManaTraders Series Modern December 2020,9,simocr
1,Walking Ballista,1,False,"","",ManaTraders Series Modern December 2020,9,simocr
1,Sorcerous Spyglass,1,False,"","",ManaTraders Series Modern December 2020,9,simocr
1,Crucible of Worlds,1,False,"","",ManaTraders Series Modern December 2020,9,simocr
2,Veil of Summer,1,False,"","",ManaTraders Series Modern December 2020,9,simocr
1,Aether Spellbomb,0,False,"","",ManaTraders Series Modern December 2020,9,archaeusdota
4,Misty Rainforest,0,False,"","",ManaTraders Series Modern December 2020,9,archaeusdota
4,Scalding Tarn,0,False,"","",ManaTraders Series Modern December 2020,9,archaeusdota
1,Nihil Spellbomb,0,False,"","",ManaTraders Series Modern December 2020,9,archaeusdota
1,Steam Vents,0,False,"","",ManaTraders Series Modern December 2020,9,archaeusdota
1,Breeding Pool,0,False,"","",ManaTraders Series Modern December 2020,9,archaeusdota
4,Metallic Rebuke,0,False,"","",ManaTraders Series Modern December 2020,9,archaeusdota
4,Spire of Industry,0,False,"","",ManaTraders Series Modern December 2020,9,archaeusdota
2,Cryptic Command,0,False,"","",ManaTraders Series Modern December 2020,9,archaeusdota
